date,driver_number,lap_number,x,y,z
2023-09-03T14:09:46.619000+00:00,1,33,-1363,-550,1872
2023-09-03T14:09:46.839000+00:00,1,33,-1335,-238,1874
2023-09-03T14:09:47.320000+00:00,1,33,-1309,57,1875
2023-09-03T14:09:47.399000+00:00,1,33,-1303,128,1875
2023-09-03T14:09:47.560000+00:00,1,33,-1290,268,1876
2023-09-03T14:09:47.780000+00:00,1,33,-1274,462,1877
2023-09-03T14:09:48.160000+00:00,1,33,-1240,852,1879
2023-09-03T14:09:48.480000+00:00,1,33,-1220,1083,1880
2023-09-03T14:09:48.760000+00:00,1,33,-1193,1404,1882
2023-09-03T14:09:49.140000+00:00,1,33,-1163,1745,1884
2023-09-03T14:09:49.600000+00:00,1,33,-1134,2087,1886
2023-09-03T14:09:49.800000+00:00,1,33,-1118,2267,1887
2023-09-03T14:09:50.799000+00:00,1,33,-1034,3247,1891
2023-09-03T14:09:51.099000+00:00,1,33,-1010,3519,1893
2023-09-03T14:09:51.379000+00:00,1,33,-988,3773,1894
2023-09-03T14:09:51.419000+00:00,1,33,-985,3809,1895
2023-09-03T14:09:51.659000+00:00,1,33,-967,4026,1896
2023-09-03T14:09:51.880000+00:00,1,33,-949,4225,1897
2023-09-03T14:09:52.140000+00:00,1,33,-922,4549,1898
2023-09-03T14:09:52.559000+00:00,1,33,-897,4836,1900
2023-09-03T14:09:52.720000+00:00,1,33,-884,4980,1900
2023-09-03T14:09:52.879000+00:00,1,33,-872,5123,1901
2023-09-03T14:09:53.260000+00:00,1,33,-843,5462,1902
2023-09-03T14:09:53.419000+00:00,1,33,-831,5604,1903
2023-09-03T14:09:53.679000+00:00,1,33,-808,5869,1905
2023-09-03T14:09:53.939000+00:00,1,33,-791,6064,1906
2023-09-03T14:09:54.259000+00:00,1,33,-761,6429,1908
2023-09-03T14:09:54.640000+00:00,1,33,-741,6666,1910
2023-09-03T14:09:54.880000+00:00,1,33,-724,6864,1911
2023-09-03T14:09:55.079000+00:00,1,33,-711,7024,1911
2023-09-03T14:09:55.339000+00:00,1,33,-694,7218,1912
2023-09-03T14:09:55.540000+00:00,1,33,-684,7346,1913
2023-09-03T14:09:55.619000+00:00,1,33,-680,7397,1913
2023-09-03T14:09:55.940000+00:00,1,33,-663,7595,1914
2023-09-03T14:09:56.340000+00:00,1,33,-646,7787,1915
2023-09-03T14:09:56.380000+00:00,1,33,-644,7805,1915
2023-09-03T14:09:56.640000+00:00,1,33,-632,7914,1916
2023-09-03T14:09:56.940000+00:00,1,33,-614,8021,1917
2023-09-03T14:09:57.120000+00:00,1,33,-599,8076,1918
2023-09-03T14:09:57.301000+00:00,1,33,-581,8126,1918
2023-09-03T14:09:57.519000+00:00,1,33,-534,8209,1919
2023-09-03T14:09:57.840000+00:00,1,33,-505,8242,1919
2023-09-03T14:09:58.100000+00:00,1,33,-459,8277,1919
2023-09-03T14:09:58.279000+00:00,1,33,-423,8294,1920
2023-09-03T14:09:58.599000+00:00,1,33,-358,8310,1920
2023-09-03T14:09:58.680000+00:00,1,33,-341,8313,1920
2023-09-03T14:09:58.879000+00:00,1,33,-300,8321,1920
2023-09-03T14:09:59.099000+00:00,1,33,-256,8335,1920
2023-09-03T14:09:59.300000+00:00,1,33,-220,8355,1920
2023-09-03T14:09:59.520000+00:00,1,33,-187,8387,1921
2023-09-03T14:09:59.800000+00:00,1,33,-161,8438,1921
2023-09-03T14:10:00.020000+00:00,1,33,-150,8481,1922
2023-09-03T14:10:00.219000+00:00,1,33,-144,8519,1922
2023-09-03T14:10:00.400000+00:00,1,33,-142,8553,1923
2023-09-03T14:10:00.519000+00:00,1,33,-141,8576,1923
2023-09-03T14:10:00.720000+00:00,1,33,-142,8615,1923
2023-09-03T14:10:01.039000+00:00,1,33,-150,8680,1923
2023-09-03T14:10:01.280000+00:00,1,33,-165,8755,1924
2023-09-03T14:10:01.540000+00:00,1,33,-174,8793,1924
2023-09-03T14:10:01.840000+00:00,1,33,-194,8871,1924
2023-09-03T14:10:02.060000+00:00,1,33,-211,8934,1925
2023-09-03T14:10:02.260000+00:00,1,33,-228,8996,1925
2023-09-03T14:10:02.460000+00:00,1,33,-245,9061,1925
2023-09-03T14:10:02.680000+00:00,1,33,-264,9133,1925
2023-09-03T14:10:02.940000+00:00,1,33,-300,9280,1926
2023-09-03T14:10:03.200000+00:00,1,33,-314,9338,1926
2023-09-03T14:10:03.460000+00:00,1,33,-341,9454,1928
2023-09-03T14:10:03.760000+00:00,1,33,-375,9629,1928
2023-09-03T14:10:04.139000+00:00,1,33,-405,9840,1930
2023-09-03T14:10:04.439000+00:00,1,33,-416,9964,1930
2023-09-03T14:10:04.620000+00:00,1,33,-421,10069,1931
2023-09-03T14:10:04.999000+00:00,1,33,-427,10375,1933
2023-09-03T14:10:05.240000+00:00,1,33,-426,10452,1933
2023-09-03T14:10:05.579000+00:00,1,33,-421,10673,1934
2023-09-03T14:10:05.800000+00:00,1,33,-413,10820,1935
2023-09-03T14:10:05.980000+00:00,1,33,-404,10943,1935
2023-09-03T14:10:06.219000+00:00,1,33,-385,11152,1936
2023-09-03T14:10:06.580000+00:00,1,33,-358,11365,1936
2023-09-03T14:10:06.660000+00:00,1,33,-350,11423,1936
2023-09-03T14:10:06.880000+00:00,1,33,-322,11581,1936
2023-09-03T14:10:07.100000+00:00,1,33,-286,11741,1936
2023-09-03T14:10:07.380000+00:00,1,33,-230,11944,1937
2023-09-03T14:10:07.539000+00:00,1,33,-192,12060,1937
2023-09-03T14:10:07.859000+00:00,1,33,-89,12318,1936
2023-09-03T14:10:08.100000+00:00,1,33,-22,12460,1937
2023-09-03T14:10:08.360000+00:00,1,33,76,12640,1937
2023-09-03T14:10:08.679000+00:00,1,33,215,12855,1936
2023-09-03T14:10:08.760000+00:00,1,33,252,12907,1937
2023-09-03T14:10:09+00:00,1,33,461,13161,1938
2023-09-03T14:10:09.420000+00:00,1,33,630,13325,1938
2023-09-03T14:10:09.660000+00:00,1,33,781,13454,1938
2023-09-03T14:10:09.760000+00:00,1,33,846,13505,1939
2023-09-03T14:10:10.040000+00:00,1,33,1120,13695,1940
2023-09-03T14:10:10.479000+00:00,1,33,1354,13828,1942
2023-09-03T14:10:10.679000+00:00,1,33,1506,13904,1943
2023-09-03T14:10:10.859000+00:00,1,33,1645,13966,1943
2023-09-03T14:10:11.039000+00:00,1,33,1787,14023,1944
2023-09-03T14:10:11.220000+00:00,1,33,1932,14074,1945
2023-09-03T14:10:11.460000+00:00,1,33,2278,14168,1948
2023-09-03T14:10:11.800000+00:00,1,33,2447,14203,1950
2023-09-03T14:10:12.179000+00:00,1,33,2823,14265,1954
2023-09-03T14:10:12.499000+00:00,1,33,3046,14295,1955
2023-09-03T14:10:12.699000+00:00,1,33,3218,14315,1957
2023-09-03T14:10:12.920000+00:00,1,33,3529,14342,1959
2023-09-03T14:10:13.279000+00:00,1,33,3719,14358,1960
2023-09-03T14:10:13.519000+00:00,1,33,3927,14376,1962
2023-09-03T14:10:13.680000+00:00,1,33,4066,14388,1963
2023-09-03T14:10:13.940000+00:00,1,33,4291,14405,1965
2023-09-03T14:10:14.180000+00:00,1,33,4551,14424,1966
2023-09-03T14:10:14.560000+00:00,1,33,4828,14441,1967
2023-09-03T14:10:14.800000+00:00,1,33,5035,14452,1967
2023-09-03T14:10:15+00:00,1,33,5205,14460,1967
2023-09-03T14:10:15.240000+00:00,1,33,5455,14470,1967
2023-09-03T14:10:15.640000+00:00,1,33,5723,14481,1967
2023-09-03T14:10:15.800000+00:00,1,33,5841,14485,1967
2023-09-03T14:10:16+00:00,1,33,6041,14492,1966
2023-09-03T14:10:16.460000+00:00,1,33,6271,14501,1966
2023-09-03T14:10:16.740000+00:00,1,33,6378,14507,1966
2023-09-03T14:10:17.099000+00:00,1,33,6526,14526,1965
2023-09-03T14:10:17.279000+00:00,1,33,6593,14541,1965
2023-09-03T14:10:17.440000+00:00,1,33,6649,14558,1964
2023-09-03T14:10:17.599000+00:00,1,33,6702,14576,1964
2023-09-03T14:10:17.779000+00:00,1,33,6756,14601,1963
2023-09-03T14:10:18.119000+00:00,1,33,6840,14657,1963
2023-09-03T14:10:18.280000+00:00,1,33,6890,14720,1963
2023-09-03T14:10:18.759000+00:00,1,33,6938,14822,1962
2023-09-03T14:10:18.919000+00:00,1,33,6962,14866,1961
2023-09-03T14:10:19.180000+00:00,1,33,7031,14946,1961
2023-09-03T14:10:19.539000+00:00,1,33,7137,15022,1961
2023-09-03T14:10:19.980000+00:00,1,33,7230,15067,1961
2023-09-03T14:10:20.200000+00:00,1,33,7301,15092,1960
2023-09-03T14:10:20.760000+00:00,1,33,7502,15140,1959
2023-09-03T14:10:20.980000+00:00,1,33,7591,15156,1959
2023-09-03T14:10:21.340000+00:00,1,33,7795,15194,1957
2023-09-03T14:10:21.640000+00:00,1,33,7890,15216,1957
2023-09-03T14:10:21.820000+00:00,1,33,7979,15240,1956
2023-09-03T14:10:22.180000+00:00,1,33,8228,15316,1955
2023-09-03T14:10:22.580000+00:00,1,33,8378,15362,1954
2023-09-03T14:10:22.820000+00:00,1,33,8512,15407,1953
2023-09-03T14:10:22.960000+00:00,1,33,8659,15461,1953
2023-09-03T14:10:23.320000+00:00,1,33,8797,15516,1952
2023-09-03T14:10:23.480000+00:00,1,33,8891,15553,1951
2023-09-03T14:10:23.839000+00:00,1,33,9108,15633,1950
2023-09-03T14:10:23.899000+00:00,1,33,9145,15646,1950
2023-09-03T14:10:24.099000+00:00,1,33,9270,15688,1950
2023-09-03T14:10:24.419000+00:00,1,33,9472,15756,1950
2023-09-03T14:10:24.579000+00:00,1,33,9571,15789,1950
2023-09-03T14:10:24.899000+00:00,1,33,9768,15848,1946
2023-09-03T14:10:24.919000+00:00,1,33,9786,15852,1945
2023-09-03T14:10:25.259000+00:00,1,33,10058,15882,1942
2023-09-03T14:10:25.640000+00:00,1,33,10243,15859,1940
2023-09-03T14:10:26.039000+00:00,1,33,10374,15816,1939
2023-09-03T14:10:26.279000+00:00,1,33,10526,15730,1938
2023-09-03T14:10:26.740000+00:00,1,33,10649,15623,1937
2023-09-03T14:10:26.980000+00:00,1,33,10721,15533,1936
2023-09-03T14:10:27.120000+00:00,1,33,10758,15475,1937
2023-09-03T14:10:27.380000+00:00,1,33,10826,15329,1937
2023-09-03T14:10:27.699000+00:00,1,33,10885,15126,1937
2023-09-03T14:10:28.200000+00:00,1,33,10927,14858,1936
2023-09-03T14:10:28.559000+00:00,1,33,10941,14717,1935
2023-09-03T14:10:28.720000+00:00,1,33,10950,14621,1933
2023-09-03T14:10:29.020000+00:00,1,33,10964,14435,1933
2023-09-03T14:10:29.140000+00:00,1,33,10969,14359,1933
2023-09-03T14:10:29.420000+00:00,1,33,10980,14180,1933
2023-09-03T14:10:29.640000+00:00,1,33,10990,14037,1933
2023-09-03T14:10:29.800000+00:00,1,33,11006,13840,1933
2023-09-03T14:10:30.259000+00:00,1,33,11026,13625,1932
2023-09-03T14:10:30.439000+00:00,1,33,11044,13451,1932
2023-09-03T14:10:30.719000+00:00,1,33,11055,13323,1932
2023-09-03T14:10:31.020000+00:00,1,33,11067,13073,1932
2023-09-03T14:10:31.419000+00:00,1,33,11061,12943,1931
2023-09-03T14:10:31.640000+00:00,1,33,11044,12840,1929
2023-09-03T14:10:31.840000+00:00,1,33,11018,12750,1928
2023-09-03T14:10:32.099000+00:00,1,33,10968,12645,1928
2023-09-03T14:10:32.299000+00:00,1,33,10879,12528,1929
2023-09-03T14:10:32.700000+00:00,1,33,10781,12440,1930
2023-09-03T14:10:32.819000+00:00,1,33,10733,12405,1930
2023-09-03T14:10:33.020000+00:00,1,33,10648,12351,1930
2023-09-03T14:10:33.240000+00:00,1,33,10549,12295,1929
2023-09-03T14:10:33.459000+00:00,1,33,10444,12241,1928
2023-09-03T14:10:33.640000+00:00,1,33,10355,12196,1927
2023-09-03T14:10:34.020000+00:00,1,33,10158,12098,1925
2023-09-03T14:10:34.140000+00:00,1,33,10094,12065,1925
2023-09-03T14:10:34.400000+00:00,1,33,9896,11960,1924
2023-09-03T14:10:34.840000+00:00,1,33,9671,11838,1925
2023-09-03T14:10:35.180000+00:00,1,33,9506,11750,1925
2023-09-03T14:10:35.340000+00:00,1,33,9409,11698,1925
2023-09-03T14:10:35.660000+00:00,1,33,9127,11540,1925
2023-09-03T14:10:35.921000+00:00,1,33,9052,11497,1924
2023-09-03T14:10:36.201000+00:00,1,33,8876,11395,1924
2023-09-03T14:10:36.440000+00:00,1,33,8721,11308,1925
2023-09-03T14:10:36.680000+00:00,1,33,8563,11220,1925
2023-09-03T14:10:36.899000+00:00,1,33,8417,11138,1925
2023-09-03T14:10:37.040000+00:00,1,33,8324,11086,1924
2023-09-03T14:10:37.259000+00:00,1,33,8108,10962,1926
2023-09-03T14:10:37.560000+00:00,1,33,7972,10884,1926
2023-09-03T14:10:37.759000+00:00,1,33,7837,10803,1926
2023-09-03T14:10:38.059000+00:00,1,33,7636,10674,1927
2023-09-03T14:10:38.200000+00:00,1,33,7543,10610,1927
2023-09-03T14:10:38.420000+00:00,1,33,7378,10489,1927
2023-09-03T14:10:38.599000+00:00,1,33,7264,10397,1927
2023-09-03T14:10:38.960000+00:00,1,33,6957,10147,1921
2023-09-03T14:10:39.339000+00:00,1,33,6731,9953,1914
2023-09-03T14:10:40.360000+00:00,1,33,6144,9442,1895
2023-09-03T14:10:40.539000+00:00,1,33,6028,9341,1891
2023-09-03T14:10:40.860000+00:00,1,33,5742,9093,1883
2023-09-03T14:10:41.180000+00:00,1,33,5612,8980,1879
2023-09-03T14:10:41.420000+00:00,1,33,5456,8844,1876
2023-09-03T14:10:41.619000+00:00,1,33,5234,8651,1876
2023-09-03T14:10:41.940000+00:00,1,33,5117,8549,1876
2023-09-03T14:10:42.320000+00:00,1,33,4777,8254,1879
2023-09-03T14:10:42.560000+00:00,1,33,4712,8197,1881
2023-09-03T14:10:42.760000+00:00,1,33,4581,8084,1884
2023-09-03T14:10:43.001000+00:00,1,33,4430,7952,1886
2023-09-03T14:10:43.220000+00:00,1,33,4291,7832,1890
2023-09-03T14:10:43.419000+00:00,1,33,4107,7671,1895
2023-09-03T14:10:43.739000+00:00,1,33,3860,7457,1897
2023-09-03T14:10:43.999000+00:00,1,33,3731,7344,1901
2023-09-03T14:10:44.199000+00:00,1,33,3602,7232,1903
2023-09-03T14:10:44.519000+00:00,1,33,3334,6999,1906
2023-09-03T14:10:44.920000+00:00,1,33,3148,6838,1908
2023-09-03T14:10:45.180000+00:00,1,33,3018,6724,1909
2023-09-03T14:10:45.319000+00:00,1,33,2954,6667,1909
2023-09-03T14:10:45.540000+00:00,1,33,2844,6567,1910
2023-09-03T14:10:45.800000+00:00,1,33,2704,6425,1909
2023-09-03T14:10:46.239000+00:00,1,33,2605,6281,1908
2023-09-03T14:10:46.380000+00:00,1,33,2580,6219,1907
2023-09-03T14:10:46.560000+00:00,1,33,2558,6132,1907
2023-09-03T14:10:46.880000+00:00,1,33,2544,5944,1907
2023-09-03T14:10:47.299000+00:00,1,33,2545,5723,1906
2023-09-03T14:10:47.599000+00:00,1,33,2540,5583,1905
2023-09-03T14:10:47.840000+00:00,1,33,2525,5452,1904
2023-09-03T14:10:48.100000+00:00,1,33,2490,5312,1902
2023-09-03T14:10:48.340000+00:00,1,33,2442,5184,1902
2023-09-03T14:10:48.560000+00:00,1,33,2387,5072,1901
2023-09-03T14:10:48.740000+00:00,1,33,2319,4964,1900
2023-09-03T14:10:49.040000+00:00,1,33,2220,4843,1899
2023-09-03T14:10:49.280000+00:00,1,33,2062,4681,1899
2023-09-03T14:10:49.700000+00:00,1,33,1943,4536,1898
2023-09-03T14:10:49.979000+00:00,1,33,1839,4326,1898
2023-09-03T14:10:50.419000+00:00,1,33,1759,4003,1896
2023-09-03T14:10:50.699000+00:00,1,33,1743,3893,1896
2023-09-03T14:10:50.999000+00:00,1,33,1718,3623,1894
2023-09-03T14:10:51.279000+00:00,1,33,1705,3479,1893
2023-09-03T14:10:51.619000+00:00,1,33,1673,3157,1892
2023-09-03T14:10:51.980000+00:00,1,33,1656,2978,1891
2023-09-03T14:10:52.219000+00:00,1,33,1640,2796,1891
2023-09-03T14:10:52.439000+00:00,1,33,1615,2518,1889
2023-09-03T14:10:52.880000+00:00,1,33,1583,2172,1886
2023-09-03T14:10:53.279000+00:00,1,33,1564,1965,1885
2023-09-03T14:10:53.360000+00:00,1,33,1558,1901,1884
2023-09-03T14:10:53.620000+00:00,1,33,1539,1691,1883
2023-09-03T14:10:53.839000+00:00,1,33,1522,1512,1881
2023-09-03T14:10:54.080000+00:00,1,33,1504,1315,1880
2023-09-03T14:10:54.300000+00:00,1,33,1487,1133,1879
2023-09-03T14:10:54.500000+00:00,1,33,1472,966,1878
2023-09-03T14:10:54.660000+00:00,1,33,1460,832,1877
2023-09-03T14:10:54.840000+00:00,1,33,1446,681,1876
2023-09-03T14:10:55.180000+00:00,1,33,1419,393,1875
2023-09-03T14:10:55.280000+00:00,1,33,1411,308,1875
2023-09-03T14:10:55.460000+00:00,1,33,1397,155,1873
2023-09-03T14:10:55.720000+00:00,1,33,1377,-67,1872
2023-09-03T14:10:56.020000+00:00,1,33,1353,-325,1871
2023-09-03T14:10:56.260000+00:00,1,33,1334,-533,1870
2023-09-03T14:10:56.480000+00:00,1,33,1317,-723,1869
2023-09-03T14:10:56.679000+00:00,1,33,1291,-1002,1867
2023-09-03T14:10:57.099000+00:00,1,33,1255,-1387,1866
2023-09-03T14:10:57.379000+00:00,1,33,1244,-1510,1865
2023-09-03T14:10:57.659000+00:00,1,33,1222,-1756,1863
2023-09-03T14:10:57.819000+00:00,1,33,1209,-1896,1863
2023-09-03T14:10:58.139000+00:00,1,33,1183,-2177,1861
2023-09-03T14:10:58.340000+00:00,1,33,1167,-2352,1860
2023-09-03T14:10:58.540000+00:00,1,33,1151,-2527,1859
2023-09-03T14:10:58.739000+00:00,1,33,1130,-2750,1857
2023-09-03T14:10:58.900000+00:00,1,33,1115,-2918,1856
2023-09-03T14:10:59.180000+00:00,1,33,1088,-3216,1855
2023-09-03T14:10:59.440000+00:00,1,33,1071,-3391,1854
2023-09-03T14:10:59.680000+00:00,1,33,1052,-3601,1853
2023-09-03T14:10:59.980000+00:00,1,33,1027,-3862,1851
2023-09-03T14:11:00.140000+00:00,1,33,1001,-4122,1850
2023-09-03T14:11:00.500000+00:00,1,33,981,-4311,1849
2023-09-03T14:11:00.800000+00:00,1,33,950,-4562,1849
2023-09-03T14:11:01.020000+00:00,1,33,911,-4813,1848
2023-09-03T14:11:01.400000+00:00,1,33,875,-4983,1846
2023-09-03T14:11:01.540000+00:00,1,33,853,-5072,1846
2023-09-03T14:11:01.820000+00:00,1,33,772,-5304,1844
2023-09-03T14:11:02.240000+00:00,1,33,692,-5453,1843
2023-09-03T14:11:02.420000+00:00,1,33,632,-5531,1843
2023-09-03T14:11:02.700000+00:00,1,33,523,-5636,1842
2023-09-03T14:11:02.940000+00:00,1,33,415,-5706,1843
2023-09-03T14:11:03.099000+00:00,1,33,339,-5743,1843
2023-09-03T14:11:03.359000+00:00,1,33,208,-5783,1843
2023-09-03T14:11:03.379000+00:00,1,33,198,-5785,1843
2023-09-03T14:11:03.639000+00:00,1,33,61,-5801,1843
2023-09-03T14:11:03.859000+00:00,1,33,-56,-5797,1843
2023-09-03T14:11:04.179000+00:00,1,33,-229,-5765,1843
2023-09-03T14:11:04.379000+00:00,1,33,-335,-5731,1844
2023-09-03T14:11:04.560000+00:00,1,33,-481,-5665,1845
2023-09-03T14:11:04.959000+00:00,1,33,-669,-5545,1844
2023-09-03T14:11:05.160000+00:00,1,33,-764,-5467,1845
2023-09-03T14:11:05.360000+00:00,1,33,-854,-5380,1846
2023-09-03T14:11:05.579000+00:00,1,33,-947,-5275,1846
2023-09-03T14:11:05.779000+00:00,1,33,-1077,-5095,1847
2023-09-03T14:11:06.140000+00:00,1,33,-1152,-4967,1848
2023-09-03T14:11:06.460000+00:00,1,33,-1247,-4770,1848
2023-09-03T14:11:06.540000+00:00,1,33,-1269,-4719,1849
2023-09-03T14:11:06.860000+00:00,1,33,-1345,-4505,1850
2023-09-03T14:11:07.020000+00:00,1,33,-1376,-4395,1851
2023-09-03T14:11:07.300000+00:00,1,33,-1423,-4197,1853
2023-09-03T14:11:07.500000+00:00,1,33,-1449,-4052,1853
2023-09-03T14:11:07.540000+00:00,1,33,-1453,-4022,1853
2023-09-03T14:11:07.820000+00:00,1,33,-1477,-3821,1855
2023-09-03T14:11:08+00:00,1,33,-1487,-3684,1855
2023-09-03T14:11:08.280000+00:00,1,33,-1495,-3468,1856
2023-09-03T14:11:08.500000+00:00,1,33,-1499,-3297,1857
2023-09-03T14:11:08.740000+00:00,1,33,-1499,-3048,1859
2023-09-03T14:11:09.060000+00:00,1,33,-1497,-2856,1860
2023-09-03T14:11:09.260000+00:00,1,33,-1494,-2695,1861
2023-09-03T14:11:09.440000+00:00,1,33,-1490,-2541,1861
2023-09-03T14:11:09.739000+00:00,1,33,-1481,-2296,1863
2023-09-03T14:11:09.919000+00:00,1,33,-1474,-2148,1864
2023-09-03T14:11:10.119000+00:00,1,33,-1466,-1982,1865
2023-09-03T14:11:10.379000+00:00,1,33,-1454,-1765,1866
2023-09-03T14:11:10.579000+00:00,1,33,-1443,-1597,1868
2023-09-03T14:11:10.659000+00:00,1,33,-1439,-1529,1868
2023-09-03T14:11:10.859000+00:00,1,33,-1427,-1360,1869
2023-09-03T14:11:11.239000+00:00,1,33,-1400,-1002,1870
2023-09-03T14:11:11.620000+00:00,1,33,-1381,-764,1871
2023-09-03T14:05:30.360000+00:00,1,30,-1359,-509,1872
2023-09-03T14:05:30.560000+00:00,1,30,-1344,-336,1873
2023-09-03T14:05:30.840000+00:00,1,30,-1312,28,1875
2023-09-03T14:05:31.260000+00:00,1,30,-1290,272,1876
2023-09-03T14:05:31.440000+00:00,1,30,-1276,430,1877
2023-09-03T14:05:31.639000+00:00,1,30,-1261,606,1878
2023-09-03T14:05:31.840000+00:00,1,30,-1246,783,1879
2023-09-03T14:05:32.100000+00:00,1,30,-1226,1013,1880
2023-09-03T14:05:32.340000+00:00,1,30,-1203,1280,1881
2023-09-03T14:05:32.760000+00:00,1,30,-1176,1601,1883
2023-09-03T14:05:32.800000+00:00,1,30,-1173,1637,1883
2023-09-03T14:05:33.180000+00:00,1,30,-1132,2102,1886
2023-09-03T14:05:33.440000+00:00,1,30,-1123,2210,1886
2023-09-03T14:05:33.720000+00:00,1,30,-1101,2462,1887
2023-09-03T14:05:33.860000+00:00,1,30,-1091,2588,1888
2023-09-03T14:05:34.141000+00:00,1,30,-1064,2902,1890
2023-09-03T14:05:34.400000+00:00,1,30,-1043,3137,1891
2023-09-03T14:05:34.579000+00:00,1,30,-1025,3353,1892
2023-09-03T14:05:34.980000+00:00,1,30,-987,3789,1894
2023-09-03T14:05:35.379000+00:00,1,30,-956,4150,1896
2023-09-03T14:05:35.639000+00:00,1,30,-947,4258,1897
2023-09-03T14:05:35.959000+00:00,1,30,-911,4671,1898
2023-09-03T14:05:36.360000+00:00,1,30,-891,4904,1900
2023-09-03T14:05:36.519000+00:00,1,30,-879,5047,1901
2023-09-03T14:05:36.799000+00:00,1,30,-857,5297,1902
2023-09-03T14:05:37.059000+00:00,1,30,-837,5529,1903
2023-09-03T14:05:37.259000+00:00,1,30,-822,5707,1904
2023-09-03T14:05:37.460000+00:00,1,30,-798,5990,1906
2023-09-03T14:05:37.780000+00:00,1,30,-780,6194,1907
2023-09-03T14:05:38.080000+00:00,1,30,-751,6541,1909
2023-09-03T14:05:38.460000+00:00,1,30,-728,6813,1911
2023-09-03T14:05:38.780000+00:00,1,30,-711,7019,1911
2023-09-03T14:05:39.040000+00:00,1,30,-695,7207,1912
2023-09-03T14:05:39.240000+00:00,1,30,-677,7425,1913
2023-09-03T14:05:39.720000+00:00,1,30,-654,7699,1915
2023-09-03T14:05:40.040000+00:00,1,30,-646,7786,1915
2023-09-03T14:05:40.200000+00:00,1,30,-639,7856,1916
2023-09-03T14:05:40.480000+00:00,1,30,-624,7968,1917
2023-09-03T14:05:40.700000+00:00,1,30,-609,8042,1917
2023-09-03T14:05:40.799000+00:00,1,30,-600,8072,1918
2023-09-03T14:05:40.999000+00:00,1,30,-580,8127,1918
2023-09-03T14:05:41.279000+00:00,1,30,-523,8222,1919
2023-09-03T14:05:41.599000+00:00,1,30,-493,8253,1919
2023-09-03T14:05:41.879000+00:00,1,30,-440,8287,1920
2023-09-03T14:05:42.119000+00:00,1,30,-390,8304,1920
2023-09-03T14:05:42.280000+00:00,1,30,-357,8311,1920
2023-09-03T14:05:42.600000+00:00,1,30,-283,8326,1920
2023-09-03T14:05:42.900000+00:00,1,30,-235,8346,1920
2023-09-03T14:05:43.100000+00:00,1,30,-202,8370,1921
2023-09-03T14:05:43.259000+00:00,1,30,-181,8396,1921
2023-09-03T14:05:43.559000+00:00,1,30,-156,8454,1922
2023-09-03T14:05:43.839000+00:00,1,30,-145,8510,1922
2023-09-03T14:05:44+00:00,1,30,-142,8540,1922
2023-09-03T14:05:44.240000+00:00,1,30,-141,8592,1923
2023-09-03T14:05:44.560000+00:00,1,30,-145,8646,1923
2023-09-03T14:05:44.760000+00:00,1,30,-151,8687,1923
2023-09-03T14:05:45.020000+00:00,1,30,-166,8761,1924
2023-09-03T14:05:45.300000+00:00,1,30,-178,8808,1924
2023-09-03T14:05:45.580000+00:00,1,30,-196,8878,1925
2023-09-03T14:05:45.860000+00:00,1,30,-217,8956,1925
2023-09-03T14:05:45.940000+00:00,1,30,-224,8980,1925
2023-09-03T14:05:46.300000+00:00,1,30,-265,9138,1926
2023-09-03T14:05:46.700000+00:00,1,30,-305,9298,1926
2023-09-03T14:05:47.100000+00:00,1,30,-330,9404,1927
2023-09-03T14:05:47.280000+00:00,1,30,-353,9511,1928
2023-09-03T14:05:47.579000+00:00,1,30,-373,9617,1928
2023-09-03T14:05:47.819000+00:00,1,30,-393,9742,1929
2023-09-03T14:05:47.959000+00:00,1,30,-402,9817,1930
2023-09-03T14:05:48.339000+00:00,1,30,-422,10090,1931
2023-09-03T14:05:48.580000+00:00,1,30,-425,10173,1933
2023-09-03T14:05:48.900000+00:00,1,30,-427,10370,1933
2023-09-03T14:05:48.999000+00:00,1,30,-426,10433,1933
2023-09-03T14:05:49.199000+00:00,1,30,-424,10562,1934
2023-09-03T14:05:49.460000+00:00,1,30,-418,10733,1934
2023-09-03T14:05:49.740000+00:00,1,30,-399,11006,1935
2023-09-03T14:05:50.160000+00:00,1,30,-378,11216,1936
2023-09-03T14:05:50.339000+00:00,1,30,-347,11439,1936
2023-09-03T14:05:50.679000+00:00,1,30,-313,11626,1936
2023-09-03T14:05:50.880000+00:00,1,30,-279,11770,1936
2023-09-03T14:05:51.020000+00:00,1,30,-252,11871,1937
2023-09-03T14:05:51.300000+00:00,1,30,-150,12175,1937
2023-09-03T14:05:51.800000+00:00,1,30,-23,12457,1937
2023-09-03T14:05:52.220000+00:00,1,30,124,12718,1937
2023-09-03T14:05:52.380000+00:00,1,30,194,12825,1937
2023-09-03T14:05:52.560000+00:00,1,30,278,12942,1936
2023-09-03T14:05:52.760000+00:00,1,30,463,13163,1938
2023-09-03T14:05:53.220000+00:00,1,30,705,13391,1938
2023-09-03T14:05:53.480000+00:00,1,30,820,13485,1939
2023-09-03T14:05:53.820000+00:00,1,30,1049,13649,1939
2023-09-03T14:05:54.059000+00:00,1,30,1220,13754,1941
2023-09-03T14:05:54.280000+00:00,1,30,1427,13866,1942
2023-09-03T14:05:54.619000+00:00,1,30,1721,13998,1944
2023-09-03T14:05:54.959000+00:00,1,30,1912,14068,1945
